,ICAO,IATA,name,city,country,latitude_deg,latitude_min,"latitude,sec",latitude_dir,longitude_deg,longitude_min,longitude_sec,longitude_dir,altitude,latitude,longitude
3180,HEPS,PSD,PORT SAID,PORT SAID,EGYPT,31,16,46,N,32,14,24,E,3,31.279,32.24
3181,HERN,,,RAS-NASRANI,EGYPT,0,0,0,U,0,0,0,U,0,0.0,0.0
3182,HESC,SKV,ST CATHERINE INTERNATIONAL,ST. CATHERINE,EGYPT,28,41,7,N,34,3,45,E,1332,28.685,34.063
3183,HESN,ASW,ASWAN INTERNATIONAL,ASWAN,EGYPT,23,57,51,N,32,49,11,E,202,23.964,32.82
3184,HETR,ELT,EL TOR,EL-TOR,EGYPT,28,12,32,N,33,38,43,E,36,28.209,33.645
3185,HFFF,JIB,,DJIBOUTI,DJIBOUTI,0,0,0,U,0,0,0,U,0,0.0,0.0
3186,HKAM,ASV,,AMBOSELI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3187,HKBA,,,BUSIA,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3188,HKBR,,,BURA,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3189,HKBU,,,BUNGOMA,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3190,HKEL,EDL,ELDORET INTERNATIONAL,ELDORET,KENYA,0,24,15,N,35,14,17,E,2116,0.404,35.238
3191,HKEM,,,EMBU,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3192,HKES,,,ELIYE SPRINGS,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3193,HKFG,FER,,KALOKOL,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3194,HKGA,GAS,GARISSA,GARISSA,KENYA,0,27,48,S,39,38,53,E,145,-0.463,39.648
3195,HKGT,,,GARBA TULA,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3196,HKHB,,,HOMA BAY,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3197,HKHO,,,HOLA,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3198,HKIS,,ISIOLO,ISIOLO,KENYA,0,20,21,N,37,35,27,E,1066,0.339,37.591
3199,HKKA,,,KABARAK,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3200,HKKE,,,KEEKOROK,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3201,HKKG,,KAKAMEGA,KAKAMEGA,KENYA,0,16,16,N,34,47,14,E,1531,0.271,34.787
3202,HKKI,KIS,KISUMU,KISUMU,KENYA,0,5,10,S,34,43,44,E,1209,-0.086,34.729
3203,HKKL,ILU,,KILAGUNI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3204,HKKR,KEY,,KERICHO,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3205,HKKS,,,KISII,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3206,HKKT,KTL,KITALE,KITALE,KENYA,0,58,19,N,34,57,30,E,1851,0.972,34.958
3207,HKLG,,,LOKITAUNG,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3208,HKLK,,LOKICHOGGIO,LOKICHOGGIO,KENYA,4,12,15,N,34,20,53,E,461,4.204,34.348
3209,HKLO,LOK,LODWAR,LODWAR,KENYA,3,7,19,N,35,36,31,E,523,3.122,35.609
3210,HKLT,,,LOITOKITOK,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3211,HKLU,LAU,LAMU MANDA,LAMU,KENYA,2,15,8,S,40,54,47,E,7,-2.252,40.913
3212,HKLY,LOY,LOYENGALANI,LOYANGALANI,KENYA,2,45,47,N,36,43,6,E,365,2.763,36.718
3213,HKMA,NDE,MANDERA,MANDERA,KENYA,3,56,1,N,41,50,39,E,246,3.934,41.844
3214,HKMB,RBT,MARSABIT,MARSABIT,KENYA,2,20,42,N,37,59,57,E,1340,2.345,37.999
3215,HKMG,,,MAGADI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3216,HKMI,,,MARALAL,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3217,HKMK,,MULIKA,MERU,KENYA,0,13,49,N,38,10,13,E,680,0.23,38.17
3218,HKML,MYD,MALINDI,MALINDI,KENYA,3,13,45,S,40,6,6,E,25,-3.229,40.102
3219,HKMO,MBA,MOI INTERNATIONAL,MOMBASA,KENYA,4,2,5,S,39,35,39,E,61,-4.035,39.594
3220,HKMR,,,MACKINNON ROAD,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3221,HKMT,,,MITITO ANDEI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3222,HKMU,,,MAKINDU,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3223,HKMY,OYL,MOYALE LOWER,MOYALE LOWER,KENYA,3,28,11,N,39,6,5,E,851,3.47,39.101
3224,HKNA,NBO,,NAIROBI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3225,HKNI,NYE,NYERI,NYERI,KENYA,0,22,8,S,36,58,48,E,1777,-0.369,36.98
3226,HKNK,NUU,,NAKURU,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3227,HKNO,,,NAROK,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3228,HKNV,,NAIVASHA,NAIVASHA,KENYA,0,47,16,S,36,26,0,E,1945,-0.788,36.433
3229,HKNW,WIL,NAIROBI WILSON,NAIROBI,KENYA,1,19,18,S,36,48,53,E,1688,-1.322,36.815
3230,HKNY,NYK,NANYUKI,NANYUKI,KENYA,0,3,39,S,37,2,19,E,1905,-0.061,37.039
3231,HKRE,,NAIROBI EASTLEIGH,NAIROBI,KENYA,1,16,38,S,36,51,44,E,1640,-1.277,36.862
3232,HKSA,,,EMBAKASI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3233,HKSB,UAS,,SAMBURU,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3234,HKVO,,,VOI,KENYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3235,HKWJ,WJR,WAJIR,WAJIR,KENYA,1,43,59,N,40,5,29,E,235,1.733,40.091
3236,HLFL,,BU ATTIFEL,BUATTIFEL,LIBYA,28,47,43,N,22,4,51,E,50,28.795,22.081
3237,HLGL,,WAREHOUSE 59E,GIALLO,LIBYA,28,38,18,N,21,26,16,E,100,28.638,21.438
3238,HLGT,GHT,GHAT,GHAT,LIBYA,25,8,44,N,10,8,33,E,700,25.146,10.143
3239,HLKF,AKF,KUFRA,KUFRA,LIBYA,24,10,43,N,23,18,50,E,417,24.179,23.314
3240,HLLB,BEN,BENINA,BENGHAZI,LIBYA,32,5,48,N,20,16,10,E,132,32.097,20.269
3241,HLLO,,,METEGA,LIBYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3242,HLLQ,,EL BEIDA,EL BEIDA,LIBYA,32,47,19,N,21,57,51,E,658,32.789,21.964
3243,HLLS,SEB,SEBHA,SEBHA,LIBYA,26,59,13,N,14,28,21,E,435,26.987,14.473
3244,HLLT,TIP,TRIPOLI INTERNATIONAL,TRIPOLI,LIBYA,32,39,48,N,13,9,32,E,81,32.663,13.159
3245,HLMB,,MARSA BREGA,MARSA BREGA,LIBYA,30,22,41,N,19,34,35,E,16,30.378,19.576
3246,HLNF,,RAS LANUF OIL,RAS LANOUF V 40,LIBYA,30,30,0,N,18,31,37,E,13,30.5,18.527
3247,HLON,,HON,HON,LIBYA,29,6,36,N,15,57,56,E,281,29.11,15.966
3248,HLRA,,DAHRA,DAHRA,LIBYA,29,28,11,N,17,55,52,E,321,29.47,17.931
3249,HLRF,,,JAREF,LIBYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3250,HLSD,,,ESSIDER,LIBYA,0,0,0,U,0,0,0,U,0,0.0,0.0
3251,HLTD,LTD,GHADAMES EAST,GHADAMES,LIBYA,30,9,6,N,9,42,55,E,342,30.152,9.715
3252,HLZA,,ZELLA 74,ZELLA 74,LIBYA,28,35,24,N,17,17,39,E,331,28.59,17.294
3253,HRYG,GYI,GISENYI,GISENYI,RWANDA,1,40,37,S,29,15,31,E,1554,-1.677,29.259
3254,HRYI,,,BUTARE,RWANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3255,HRYN,,,NEMBA,RWANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3256,HRYO,,,GABIRO,RWANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3257,HRYR,KGL,KIGALI INTERNATIONAL,KIGALI,RWANDA,1,58,7,S,30,8,22,E,1492,-1.969,30.139
3258,HRYU,RHG,,RUHENGERI,RWANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3259,HRZA,KME,KAMEMBE,KAMEMBE,RWANDA,2,27,44,S,28,54,28,E,1592,-2.462,28.908
3260,HSAK,,,AKOBO,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3261,HSAT,ATB,,ATBARA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3262,HSAW,,,AWEIL,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3263,HSBR,,,BOR,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3264,HSBT,,,BENTU,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3265,HSCG,,,ERKOWIT,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3266,HSCN,EGN,,GENEINA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3267,HSDB,,,DEBBA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3268,HSDL,,,DILLING,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3269,HSDM,,,DUEIM,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3270,HSDN,DOG,DONGOLA,DONGOLA,SUDAN,19,9,13,N,30,25,48,E,236,19.154,30.43
3271,HSDZ,,DAMAZIN,DAMAZIN,SUDAN,11,47,9,N,34,20,11,E,478,11.786,34.336
3272,HSFS,ELF,EL FASHER,EL FASHER,SUDAN,13,36,54,N,25,19,29,E,733,13.615,25.325
3273,HSGF,,,GEDAREF,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3274,HSGG,,,DINDER,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3275,HSGO,,,GOGERIAL,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3276,HSKA,KSL,KASSALA,KASSALA,SUDAN,15,23,9,N,36,19,41,E,509,15.386,36.328
3277,HSKG,,,KHASHIM EL GIRBA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3278,HSKI,,,KOSTI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3279,HSKJ,,,KAGO KAJU,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3280,HSKP,,,KAPOETA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3281,HSLI,,,KADUGLI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3282,HSLR,,,LIRANGU,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3283,HSMD,,,MARIDI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3284,HSMK,,,RUMBEK,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3285,HSMR,MWE,,MEROWE,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3286,HSNA,,,NASIR,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3287,HSND,,,SHENDI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3288,HSNH,,,NAHUD,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3289,HSNL,UYL,NYALA,NYALA,SUDAN,12,3,13,N,24,57,19,E,656,12.054,24.955
3290,HSNM,,,NIMULE,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3291,HSNR,,,SENNAR,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3292,HSNW,,,NEW HALFA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3293,HSOB,EBD,EL OBEID,EL OBEID,SUDAN,13,9,11,N,30,13,57,E,574,13.153,30.232
3294,HSPA,,,PACHELLA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3295,HSPI,,,PIBOR,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3296,HSRJ,,,RAGA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3297,HSRN,,,RENK,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3298,HSSJ,JUB,JUBA,JUBA,SUDAN,4,52,19,N,31,36,4,E,460,4.872,31.601
3299,HSSM,MAK,MALAKAL,MALAKAL,SUDAN,9,33,31,N,31,39,9,E,388,9.559,31.652
3300,HSSP,PZU,PORT SUDAN,PORT SUDAN,SUDAN,19,34,35,N,37,12,57,E,4,19.576,37.216
3301,HSSS,KRT,KHARTOUM,KHARTOUM,SUDAN,15,35,22,N,32,33,11,E,385,15.589,32.553
3302,HSSW,,,WADI HALFA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3303,HSTO,,,TONG,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3304,HSTR,,,TORIT,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3305,HSTU,,,TUMBURA,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3306,HSWW,WUU,WAU,WAU,SUDAN,7,43,32,N,27,58,46,E,433,7.726,27.979
3307,HSYA,,,YAMBIO,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3308,HSYE,,,YEI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3309,HSYL,,,YIROL,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3310,HSZA,,,ZALINGEI,SUDAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3311,HTAR,ARK,ARUSHA,ARUSHA,TANZANIA,3,22,4,S,36,38,0,E,1387,-3.368,36.633
3312,HTBU,BKZ,,BUKOBA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3313,HTDA,DAR,DAR ES SALAAM,DAR ES SALAAM,TANZANIA,6,52,41,S,39,12,9,E,56,-6.878,39.203
3314,HTDO,DOD,DODOMA,DODOMA,TANZANIA,6,10,13,S,35,45,9,E,1109,-6.17,35.752
3315,HTFI,,,FORT IKOMA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3316,HTIR,IRI,IRINGA,IRINGA,TANZANIA,7,40,7,S,35,45,7,E,1426,-7.669,35.752
3317,HTKA,,,KIGOMA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3318,HTKI,,,KILWA MASOKO,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3319,HTKJ,JRO,KILIMANJARO INTERNATIONAL,KILIMANJARO,TANZANIA,3,25,45,S,37,4,28,E,894,-3.429,37.074
3320,HTKO,,,KONGWA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3321,HTKT,,,KILIMATINDE,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3322,HTLI,LDI,,LINDI,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3323,HTLM,,LAKE MANYARA,LAKE MANYARA,TANZANIA,3,22,34,S,35,49,5,E,1265,-3.376,35.818
3324,HTLO,,,LOBO WILDLIFE LODGE,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3325,HTMA,MFA,,MAFIA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3326,HTMB,,,MBEYA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3327,HTMD,,MWADUI,MWADUI,TANZANIA,3,30,51,S,33,37,8,E,1211,-3.514,33.619
3328,HTMG,,,MOROGORO,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3329,HTMI,,,MASASI,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3330,HTMK,,,MIKUMI,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3331,HTMO,,,MOMBO,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3332,HTMP,,,MPANDA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3333,HTMR,,,MSEMBE-RUAHA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3334,HTMS,QSI,MOSHI,MOSHI,TANZANIA,3,21,46,S,37,19,24,E,854,-3.363,37.323
3335,HTMT,MYW,MTWARA,MTWARA,TANZANIA,10,20,20,S,40,10,54,E,114,-10.339,40.182
3336,HTMU,MUZ,,MUSOMA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3337,HTMW,MWZ,MWANZA,MWANZA,TANZANIA,2,26,40,S,32,55,57,E,1147,-2.444,32.932
3338,HTMX,,,MPWAPWA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3339,HTNA,NCH,,NACHINGWEA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3340,HTNG,,NGERENGERE,NGERENGERE,TANZANIA,6,43,2,S,38,9,13,E,226,-6.717,38.154
3341,HTNJ,,,NJOMBE,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3342,HTPE,PMA,PEMBA,PEMBA,TANZANIA,5,15,26,S,39,48,41,E,25,-5.257,39.811
3343,HTSD,,,SINGIDA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3344,HTSE,,,SAME,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3345,HTSH,,,MAFINGA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3346,HTSN,,,SERONERA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3347,HTSO,SGX,,SONGEA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3348,HTSU,SUT,,SUMBAWANGA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3349,HTSY,SHY,,SHINYANGA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3350,HTTB,TBO,,TABORA,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3351,HTTG,TGT,TANGA,TANGA,TANZANIA,5,5,32,S,39,4,16,E,40,-5.092,39.071
3352,HTTU,,,TUNDURU,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3353,HTUR,,,URAMBO,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3354,HTWH,,,WAZO HILL,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3355,HTWK,,,NGARE NAIROBI,TANZANIA,0,0,0,U,0,0,0,U,0,0.0,0.0
3356,HTZA,ZNZ,ZANZIBAR,ZANZIBAR,TANZANIA,6,13,19,S,39,13,29,E,17,-6.222,39.225
3357,HUAR,RUA,,ARUA,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3358,HUEN,EBB,ENTEBBE INTERNATIONAL,ENTEBBE,UGANDA,0,2,32,N,32,26,36,E,1153,0.042,32.443
3359,HUFP,,,FORT PORTAL,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3360,HUGU,,GULU,GULU,UGANDA,2,48,20,N,32,16,18,E,1070,2.806,32.272
3361,HUJI,,,JINJA,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3362,HUKB,,,KABALE,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3363,HUKF,,,KABALEGA FALLS,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3364,HUKS,KSE,,KASESE,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3365,HULA,,,LAKE GEORGE,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3366,HULI,,,LIRA,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3367,HUMA,,,MBARARA,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3368,HUMI,,,MASINDI,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3369,HUMO,,,MOROTO,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3370,HUNA,,,NAMULONGE,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3371,HUSO,SRT,SOROTI,SOROTI,UGANDA,1,43,39,N,33,37,22,E,1127,1.728,33.623
3372,HUTO,,,TORORO,UGANDA,0,0,0,U,0,0,0,U,0,0.0,0.0
3373,IOAS,,,SAFI ABAD,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3374,IOFZ,,,NATANZ,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3375,IOHS,,,HAMADAN,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3376,IOHU,,,TOOYSERKAN,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3377,IONV,,,TONKABON,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3378,IOYQ,,,KHEZR ABAD,IRAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3379,JAPN,,,UTSUNOMIYA,JAPAN,0,0,0,U,0,0,0,U,0,0.0,0.0
3380,KABI,ABI,ABILENE RGNL,ABILENE,USA,32,24,40,N,99,40,54,W,546,32.411,-99.682
3381,KABQ,ABQ,,ALBUQUERQUE,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3382,KACK,ACK,NANTUCKET MEM,NANTUCKET,USA,41,15,10,N,70,3,36,W,15,41.253,-70.06
3383,KACT,ACT,WACO RGNL,WACO,USA,31,36,40,N,97,13,49,W,158,31.611,-97.23
3384,KACY,ACY,ATLANTIC CITY INTERNATIONAL,ATLANTIC CITY,USA,39,27,27,N,74,34,37,W,23,39.458,-74.577
3385,KADM,ADM,ARDMORE MUNI,ARDMORE,USA,34,18,11,N,97,1,10,W,233,34.303,-97.019
3386,KADW,ADW,ANDREWS AFB,CAMP SPRINGS,USA,38,48,38,N,76,52,1,W,86,38.811,-76.867
3387,KAEX,AEX,ALEXANDRIA INTERNATIONAL,ALEXANDRIA,USA,31,19,38,N,92,32,54,W,28,31.327,-92.548
3388,KAFB,,,SHEPPARD,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3389,KAGS,AGS,AUGUSTA RGNL AT BUSH FLD,BUSH FIELD,USA,33,22,11,N,81,57,52,W,44,33.37,-81.964
3390,KAKR,AKR,AKRON FULTON INTERNATIONAL,AKRON,USA,41,2,15,N,81,28,0,W,326,41.038,-81.467
3391,KALB,ALB,ALBANY INTERNATIONAL,ALBANY,USA,42,44,53,N,73,48,10,W,87,42.748,-73.803
3392,KALC,,,LIME ACRES,SOUTH AFRICA,0,0,0,U,0,0,0,U,0,0.0,0.0
3393,KALI,ALI,ALICE INTERNATIONAL,ALICE,USA,27,44,27,N,98,1,37,W,55,27.741,-98.027
3394,KAMA,AMA,AMARILLO INTERNATIONAL,AMARILLO,USA,35,13,9,N,101,42,21,W,1100,35.219,-101.706
3395,KANB,ANB,ANNISTON METROPOLITAN,ANNISTON,USA,33,35,17,N,85,51,29,W,187,33.588,-85.858
3396,KAND,AND,ANDERSON RGNL,ANDERSEN,USA,34,29,42,N,82,42,33,W,239,34.495,-82.709
3397,KAOO,AOO,ALTOONA BLAIR CO,ALTOONA,USA,40,17,47,N,78,19,12,W,459,40.296,-78.32
3398,KAPG,APG,PHILLIPS AAF,ABERDEEN,USA,39,27,58,N,76,10,10,W,18,39.466,-76.169
3399,KARA,ARA,ACADIANA REGIONAL,LOUISIANA,USA,30,2,15,N,91,53,2,W,8,30.038,-91.884
3400,KART,ART,WATERTOWN INTERNATIONAL,WATERTOWN,USA,43,59,30,N,76,1,18,W,100,43.992,-76.022
3401,KATL,ATL,THE WILLIAM B HARTSFIELD ATLANTA INTERNATIONAL,ATLANTA,USA,33,38,25,N,84,25,37,W,313,33.64,-84.427
3402,KAUG,AUG,AUGUSTA STATE,AUGUSTA,USA,44,19,14,N,69,47,50,W,108,44.321,-69.797
3403,KAUS,AUS,AUSTIN BERGSTROM INTERNATIONAL,AUSTIN,USA,30,11,40,N,97,40,11,W,166,30.194,-97.67
3404,KAYE,,,FORT DEVENS,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3405,KBAB,BAB,BEALE AFB,MARYSVILLE,USA,39,8,9,N,121,26,11,W,35,39.136,-121.436
3406,KBAD,BAD,BARKSDALE AFB,SHREVEPORT,USA,32,30,6,N,93,39,45,W,51,32.502,-93.663
3407,KBCT,BCT,BOCA RATON,BOCA RATON,USA,26,22,42,N,80,6,27,W,4,26.378,-80.107
3408,KBDE,BDE,BAUDETTE INTERNATIONAL,BAUDETTE,USA,48,43,42,N,94,36,44,W,332,48.728,-94.612
3409,KBDL,BDL,BRADLEY INTERNATIONAL,WINDSOR LOCKS,USA,41,56,20,N,72,40,59,W,53,41.939,-72.683
3410,KBDR,BDR,IGOR I SIKORSKY MEM,STRATFORD,USA,41,9,48,N,73,7,34,W,3,41.163,-73.126
3411,KBED,BED,LAURENCE G HANSCOM FLD,BEDFORD,USA,42,28,11,N,71,17,20,W,41,42.47,-71.289
3412,KBFI,BFI,BOEING FLD KING CO INTERNATIONAL,SEATTLE,USA,47,31,47,N,122,18,7,W,6,47.53,-122.302
3413,KBFL,BFL,MEADOWS FLD,BAKERSFIELD,USA,35,26,0,N,119,3,24,W,155,35.433,-119.057
3414,KBFM,BFM,MOBILE DOWNTOWN,MOBILE,USA,30,37,35,N,88,4,4,W,8,30.626,-88.068
3415,KBGR,BGR,BANGOR INTERNATIONAL,BANGOR,USA,44,48,26,N,68,49,41,W,59,44.807,-68.828
3416,KBGS,,,BIG SPRINGS,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3417,KBHM,BHM,BIRMINGHAM INTERNATIONAL,BIRMINGHAM,USA,33,33,46,N,86,45,12,W,197,33.563,-86.753
3418,KBIF,BIF,BIGGS AAF,EL PASO,USA,31,50,58,N,106,22,48,W,1203,31.849,-106.38
3419,KBIX,BIX,KEESLER AFB,BILOXI,USA,30,24,39,N,88,55,25,W,11,30.411,-88.924
3420,KBKF,BKF,BUCKLEY AFB,BUCKLEY,USA,39,42,6,N,104,45,5,W,1726,39.702,-104.751
3421,KBLI,BLI,BELLINGHAM INTERNATIONAL,BELLINGHAM,USA,48,47,33,N,122,32,15,W,52,48.792,-122.537
3422,KBLV,BLV,SCOTT AFB MIDAMERICA,BELLEVILLE,USA,38,32,42,N,89,50,6,W,140,38.545,-89.835
3423,KBNA,BNA,NASHVILLE INTERNATIONAL,NASHVILLE,USA,36,7,28,N,86,40,41,W,183,36.124,-86.678
3424,KBOF,,,WASHINGTON,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3425,KBOI,BOI,BOISE AIR TERMINAL,BOISE,USA,43,33,51,N,116,13,22,W,876,43.564,-116.223
3426,KBOS,BOS,GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL,BOSTON,USA,42,21,51,N,71,0,18,W,6,42.364,-71.005
3427,KBPT,BPT,SOUTHEAST TEXAS RGNL,BEAUMONT,USA,29,57,3,N,94,1,14,W,5,29.951,-94.021
3428,KBRO,BRO,BROWNSVILLE SOUTH PADRE ISLAND INTERNATIONAL,BROWNSVILLE,USA,25,54,24,N,97,25,33,W,7,25.907,-97.426
3429,KBSM,,,AUSTIN,USA,0,0,0,U,0,0,0,U,0,0.0,0.0
3430,KBTR,BTR,BATON ROUGE METRO RYAN FLD,BATON ROUGE,USA,30,31,59,N,91,8,58,W,22,30.533,-91.149
3431,KBTV,BTV,BURLINGTON INTERNATIONAL,BURLINGTON,USA,44,28,18,N,73,9,11,W,103,44.472,-73.153
